,price,mid,std,lower,upper,bollinger,buy_sig,sell_sig
2010-01-04 16:00:00,626.75,,,,,,,
2010-01-05 16:00:00,623.99000000000001,,,,,,,
2010-01-06 16:00:00,608.25999999999999,,,,,,,
2010-01-07 16:00:00,594.10000000000002,,,,,,,
2010-01-08 16:00:00,602.01999999999998,,,,,,,
2010-01-11 16:00:00,601.11000000000001,,,,,,,
2010-01-12 16:00:00,590.48000000000002,,,,,,,
2010-01-13 16:00:00,587.09000000000003,,,,,,,
2010-01-14 16:00:00,589.85000000000002,,,,,,,
2010-01-15 16:00:00,580.0,,,,,,,
2010-01-19 16:00:00,587.62,,,,,,,
2010-01-20 16:00:00,580.40999999999997,,,,,,,
2010-01-21 16:00:00,582.98000000000002,,,,,,,
2010-01-22 16:00:00,550.00999999999999,,,,,,,
2010-01-25 16:00:00,540.0,,,,,,,
2010-01-26 16:00:00,542.41999999999996,,,,,,,
2010-01-27 16:00:00,542.10000000000002,,,,,,,
2010-01-28 16:00:00,534.28999999999996,,,,,,,
2010-01-29 16:00:00,529.94000000000005,,,,,,,
2010-02-01 16:00:00,533.01999999999998,576.322,30.994827683950923,545.32717231604909,607.31682768395092,-1.3970718095787877,,
2010-02-02 16:00:00,531.12,571.54050000000007,30.171344277745032,541.36915572225507,601.71184427774506,-1.3396983451551081,,
2010-02-03 16:00:00,540.82000000000005,567.38200000000006,28.231027089466359,539.15097291053371,595.61302708946641,-0.94087968942195876,,
2010-02-04 16:00:00,526.77999999999997,563.30800000000011,27.898678444457218,535.40932155554287,591.20667844445734,-1.3093093306452783,1.0,
